,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
1034,EDUARDO DISCHINGER,0.35714285714285715,14.0,0.35714285714285715,0.0,0.0,R,M,BRA,1992.0,184.53846153846155,95.47777777777779,6.0,0.5714285714285714,101.0,11.0,45.0,7.0,10.0,65.0
1035,EDUARDO STRUVAY,0.3673469387755102,48.0,0.375,1.0,0.0,R,M,COL,1991.0,188.0,88.82974910394265,19.0,0.6312785388127854,291.0,9.0,47.0,9.0,7.0,73.0
1036,EDWARD BOURCHIER,0.5384615384615384,13.0,0.5384615384615384,0.0,0.0,R,M,AUS,1988.0,187.07692307692307,83.16666666666666,6.0,0.6387249114521841,80.0,5.0,55.0,8.0,6.0,69.0
1037,EDWARD CORRIE,0.5,92.0,0.5,0.0,0.0,U,M,GBR,1988.0,183.42857142857144,90.29347826086956,12.0,0.6332116788321168,560.0,5.0,53.0,11.0,8.0,72.0
1039,EGOR GERASIMOV,0.5697674418604651,193.0,0.6062176165803109,65.0,0.46153846153846156,R,M,BLR,1992.0,196.0,93.48887663173377,17.0,0.6501162490312581,1406.0,7.0,50.0,11.0,6.0,71.0
1041,EKATERINA ALEXANDROVA,0.5967213114754099,238.0,0.6050420168067226,67.0,0.5671641791044776,R,F,RUS,1994.0,175.0,80.98481193603145,12.0,0.5500324284258316,2095.0,12.0,44.0,6.0,8.0,58.0
1042,EKATERINA BYCHKOVA,0.21428571428571427,1.0,0.0,13.0,0.23076923076923078,R,F,RUS,1985.0,171.0,60.09090909090909,4.0,0.29940828402366865,110.0,8.0,21.0,1.0,2.0,11.0
1045,EKATERINA MAKAROVA,0.5257731958762887,136.0,0.5,58.0,0.5862068965517241,L,F,RUS,1988.0,178.0,84.85006393861893,6.0,0.5952105059868675,1457.0,7.0,47.0,6.0,7.0,53.0
1051,EKATERINA SHALIMOVA,0.5526315789473685,54.0,0.5555555555555556,60.0,0.55,U,F,RUS,2000.0,165.3125,60.33333333333333,3.0,0.20436946902654868,509.0,8.0,25.0,1.0,3.0,19.0
1052,EKATERINA VISHNEVSKAYA,0.512396694214876,85.0,0.5764705882352941,36.0,0.3611111111111111,R,F,RUS,1999.0,165.3125,59.86440677966102,0.0,0.10202905234032741,472.0,7.0,6.0,1.0,3.0,16.0
1053,EKATERINA YASHINA,0.4652173913043478,160.0,0.40625,70.0,0.6,R,F,RUS,1993.0,165.3125,60.1869918699187,0.0,0.1474447949526814,1345.0,2.0,4.0,2.0,4.0,27.0
1054,EKATERINE GORGODZE,0.5813953488372093,233.0,0.592274678111588,68.0,0.5441176470588235,L,F,GEO,1991.0,171.0,66.50031746031746,2.0,0.5116049614734073,2758.0,5.0,33.0,3.0,6.0,44.0
1057,ELEANA YU,0.5555555555555556,18.0,0.6666666666666666,18.0,0.4444444444444444,R,F,USA,2004.0,173.1818181818182,61.53125,4.0,0.33577354807223037,240.0,9.0,32.0,2.0,3.0,24.0
1059,ELENA BOVINA,0.42857142857142855,21.0,0.42857142857142855,0.0,0.0,R,F,RUS,1983.0,189.0,61.25,0.0,0.35049961568024596,72.0,5.0,24.0,5.0,8.0,54.0
1061,ELENA GABRIELA RUSE,0.6459143968871596,195.0,0.6461538461538462,62.0,0.6451612903225806,U,F,ROU,1997.0,173.71428571428572,71.56103535019199,5.0,0.5411634960022057,2245.0,10.0,47.0,3.0,7.0,50.0
1066,ELENA MALYGINA,0.5764705882352941,92.0,0.5869565217391305,78.0,0.5641025641025641,U,F,EST,2000.0,177.5,60.54152494331066,1.0,0.5602094240837696,1104.0,7.0,53.0,1.0,3.0,17.0
1067,ELENA MILOVANOVIC,0.45588235294117646,41.0,0.5365853658536586,27.0,0.3333333333333333,R,F,SRB,2001.0,176.25,60.067567567567565,3.0,0.21877956480605487,259.0,4.0,19.0,0.0,1.0,7.0
1068,ELENA RYBAKINA,0.6680161943319838,166.0,0.6686746987951807,81.0,0.6666666666666666,R,F,KAZ,1999.0,184.0,78.7919438285292,10.0,0.5802931960608774,1642.0,7.0,49.0,4.0,7.0,54.0
1070,ELENA VESNINA,0.5588235294117647,127.0,0.5669291338582677,9.0,0.4444444444444444,R,F,RUS,1986.0,176.0,91.66666666666666,6.0,0.57579369379131,1059.0,8.0,48.0,9.0,9.0,63.0
1076,ELEONORA MOLINARO,0.6898395721925134,164.0,0.6951219512195121,23.0,0.6521739130434783,U,F,LUX,2000.0,180.0,61.84616412723871,5.0,0.5515350877192983,1402.0,6.0,45.0,2.0,4.0,29.0
1079,ELIAS YMER,0.5522875816993464,240.0,0.5541666666666667,66.0,0.5454545454545454,R,M,SWE,1996.0,185.33333333333331,101.7068630415065,9.0,0.6100829893933343,2093.0,7.0,50.0,7.0,7.0,67.0
1083,ELINA SVITOLINA,0.7040498442367601,243.0,0.7078189300411523,78.0,0.6923076923076923,R,F,UKR,1994.0,174.0,97.76972519795063,7.0,0.5933177177708048,2325.0,6.0,48.0,6.0,8.0,62.0
1088,ELISABETTA COCCIARETTO,0.6564885496183206,77.0,0.6753246753246753,54.0,0.6296296296296297,R,F,ITA,2001.0,166.83333333333334,76.74315245478036,1.0,0.5963424038779332,1174.0,7.0,50.0,3.0,7.0,48.0
1089,ELISE MERTENS,0.6334310850439883,255.0,0.615686274509804,86.0,0.686046511627907,R,F,BEL,1995.0,179.0,92.43285185185186,7.0,0.5426520959060512,2496.0,9.0,43.0,4.0,8.0,57.0
1090,ELITSA KOSTOVA,0.506896551724138,261.0,0.524904214559387,29.0,0.3448275862068966,R,F,BUL,1990.0,180.0,69.65277579563293,2.0,0.5117807418946548,2357.0,2.0,45.0,4.0,8.0,54.0
1096,ELIZABETH MANDLIK,0.5957446808510638,47.0,0.6382978723404256,47.0,0.5531914893617021,U,F,USA,2001.0,173.1818181818182,61.51221804511278,12.0,0.6376861794250087,939.0,20.0,72.0,2.0,4.0,33.0
1099,ELIZAVETA IANCHUK,0.4782608695652174,69.0,0.4782608695652174,0.0,0.0,U,F,UKR,1993.0,173.75,60.625,0.0,0.23384615384615384,360.0,8.0,23.0,3.0,6.0,41.0
1101,ELIZAVETA KULICHKOVA,0.5571428571428572,70.0,0.5571428571428572,0.0,0.0,R,F,RUS,1996.0,165.3125,80.99627791563276,6.0,0.5598168288494562,600.0,15.0,46.0,6.0,8.0,57.0
1105,ELLA TAYLOR,0.2903225806451613,31.0,0.2903225806451613,0.0,0.0,U,F,GBR,1995.0,177.71428571428572,62.83080808080808,2.0,0.5159963436928702,349.0,4.0,42.0,3.0,4.0,33.0
1107,ELLEN ALLGURIN,0.4482758620689655,27.0,0.4444444444444444,2.0,0.5,R,F,SWE,1994.0,173.5,59.92307692307692,1.0,0.4712713936430318,199.0,13.0,35.0,1.0,4.0,30.0
1108,ELLEN PEREZ,0.5355191256830601,149.0,0.5436241610738255,34.0,0.5,L,F,AUS,1995.0,170.85714285714286,68.88193277310924,6.0,0.588821752265861,1273.0,9.0,56.0,4.0,7.0,53.0
1109,ELLIE DOUGLAS,0.5466666666666666,62.0,0.5161290322580645,13.0,0.6923076923076923,U,F,USA,2000.0,173.1818181818182,60.55882352941177,1.0,0.20597451430958846,340.0,8.0,14.0,3.0,6.0,38.0
1110,ELLIE HALBAUER,0.56,172.0,0.5697674418604651,28.0,0.5,U,F,USA,1997.0,173.1818181818182,62.052353896103895,0.0,0.5931181959564541,2454.0,7.0,39.0,2.0,6.0,41.0
1112,ELLIOT BENCHETRIT,0.4635416666666667,151.0,0.5033112582781457,41.0,0.3170731707317073,R,M,FRA,1998.0,186.96153846153845,86.06490673066435,12.0,0.5961877057337518,1301.0,6.0,48.0,9.0,7.0,70.0
1113,ELMAR EJUPOVIC,0.42105263157894735,18.0,0.3888888888888889,20.0,0.45,R,M,BIH,1993.0,182.5,107.90056818181819,13.0,0.6349206349206349,238.0,6.0,49.0,10.0,6.0,70.0
1116,ELSA JACQUEMOT,0.5094339622641509,13.0,0.5384615384615384,40.0,0.5,R,F,FRA,2003.0,173.36363636363637,66.09330484330484,6.0,0.6117613474165001,419.0,14.0,53.0,3.0,7.0,47.0
1121,ELYSIA BOLTON,0.4666666666666667,41.0,0.4878048780487805,19.0,0.42105263157894735,R,F,USA,2000.0,173.1818181818182,60.96875,8.0,0.42644797539723217,320.0,9.0,36.0,3.0,5.0,31.0
1126,EMELINE DARTRON,0.5188679245283019,61.0,0.4918032786885246,45.0,0.5555555555555556,U,F,FRA,2000.0,173.36363636363637,60.38235294117647,1.0,0.28254847645429365,306.0,2.0,26.0,1.0,3.0,20.0
1128,EMIL RUUSUVUORI,0.6190476190476191,86.0,0.6627906976744186,82.0,0.573170731707317,R,M,FIN,1999.0,188.0,93.4951923076923,9.0,0.6379720993535216,958.0,8.0,50.0,12.0,7.0,67.0
1129,EMILIANA ARANGO,0.5855263157894737,101.0,0.5544554455445545,51.0,0.6470588235294118,R,F,COL,2001.0,162.0,61.51186017478152,1.0,0.5162647511544382,1162.0,6.0,44.0,2.0,6.0,38.0
1130,EMILIE FRANCATI,0.5052631578947369,95.0,0.5052631578947369,0.0,0.0,U,F,DEN,1997.0,179.5,60.8074024822695,19.0,0.6254279489573608,756.0,8.0,50.0,2.0,3.0,24.0
1132,EMILIO GOMEZ,0.5437956204379562,194.0,0.5515463917525774,80.0,0.525,R,M,ECU,1991.0,193.0,98.40297986577181,7.0,0.6189441778226825,1769.0,7.0,51.0,10.0,7.0,68.0
1133,EMILIO NAVA,0.5769230769230769,7.0,0.2857142857142857,19.0,0.6842105263157895,R,M,USA,2002.0,187.53125,92.4121212121212,13.0,0.6327292110874201,139.0,7.0,51.0,8.0,6.0,72.0
1134,EMILY APPLETON,0.5054945054945055,154.0,0.512987012987013,28.0,0.4642857142857143,U,F,GBR,1999.0,177.71428571428572,60.18333333333334,5.0,0.2451552650011674,990.0,10.0,24.0,1.0,4.0,21.0
1137,EMILY FANNING,0.532258064516129,50.0,0.5,12.0,0.6666666666666666,U,F,NZL,1995.0,174.0,59.848484848484844,0.0,0.2780952380952381,65.0,6.0,32.0,1.0,3.0,20.0
1138,EMILY MEYER,0.2727272727272727,11.0,0.2727272727272727,0.0,0.0,U,F,AUT,2002.0,165.0,61.0625,0.0,0.387434554973822,88.0,13.0,41.0,0.0,1.0,4.0
1141,EMILY WEBLEY SMITH,0.42857142857142855,135.0,0.4444444444444444,26.0,0.34615384615384615,R,F,GBR,1984.0,177.71428571428572,61.81884057971014,4.0,0.42069352275913635,1127.0,11.0,38.0,2.0,5.0,37.0
1143,EMINA BEKTAS,0.5108695652173914,142.0,0.5140845070422535,42.0,0.5,U,F,USA,1993.0,173.1818181818182,61.510283687943264,11.0,0.6173514513146258,1306.0,5.0,40.0,4.0,7.0,49.0
1151,EMMA NAVARRO,0.45161290322580644,38.0,0.47368421052631576,24.0,0.4166666666666667,R,F,USA,2001.0,173.1818181818182,64.96113445378151,4.0,0.5422134191631592,476.0,7.0,51.0,3.0,7.0,47.0
1152,EMMA RADUCANU,0.7402597402597403,52.0,0.7692307692307693,25.0,0.68,R,F,GBR,2002.0,175.0,66.65526315789474,4.0,0.6119820828667413,545.0,8.0,45.0,3.0,7.0,46.0
1156,EN SHUO LIANG,0.5317460317460317,83.0,0.5662650602409639,43.0,0.46511627906976744,U,F,TPE,2000.0,168.0,71.63761699974702,5.0,0.5540065604498594,872.0,8.0,50.0,4.0,8.0,53.0
1158,ENA KAJEVIC,0.45977011494252873,70.0,0.4714285714285714,17.0,0.4117647058823529,R,F,CRO,1996.0,180.0,60.41489361702128,4.0,0.28923076923076924,423.0,6.0,31.0,0.0,1.0,9.0
1159,ENA SHIBAHARA,0.4878048780487805,32.0,0.53125,9.0,0.3333333333333333,U,F,USA,1998.0,173.1818181818182,72.8892857142857,7.0,0.5866293314665734,294.0,7.0,63.0,3.0,7.0,53.0
1162,ENRICO DALLA VALLE,0.3076923076923077,34.0,0.35294117647058826,5.0,0.0,U,M,ITA,1998.0,185.7058823529412,98.76851851851852,10.0,0.596936869630183,277.0,5.0,47.0,6.0,4.0,70.0
1163,ENRIQUE LOPEZ PEREZ,0.48756218905472637,201.0,0.48756218905472637,0.0,0.0,R,M,ESP,1991.0,182.65217391304347,88.94997027937389,17.0,0.6296215903335504,1135.0,9.0,50.0,11.0,6.0,70.0
1164,ENZO COUACAUD,0.5590062111801242,100.0,0.6,61.0,0.4918032786885246,R,M,FRA,1995.0,186.96153846153845,93.04882629107982,16.0,0.61965163019205,954.0,8.0,49.0,7.0,6.0,66.0
1166,ERGI KIRKIN,0.4,14.0,0.35714285714285715,26.0,0.4230769230769231,R,M,TUR,1999.0,190.0,108.02083333333334,7.0,0.5591861898890259,387.0,9.0,46.0,8.0,7.0,69.0
1167,ERI HOZUMI,0.5127118644067796,200.0,0.51,36.0,0.5277777777777778,R,F,JPN,1994.0,163.83333333333334,65.06298957959036,3.0,0.5074408392290802,1785.0,5.0,42.0,3.0,7.0,49.0
1169,ERIC JOHNSON,0.5833333333333334,12.0,0.5833333333333334,0.0,0.0,R,M,USA,1993.0,187.53125,80.27142857142857,8.0,0.586340206185567,70.0,9.0,49.0,8.0,11.0,64.0
1170,ERIC QUIGLEY,0.5102040816326531,49.0,0.5102040816326531,0.0,0.0,U,M,USA,1989.0,187.53125,91.40166666666667,14.0,0.6332687517298644,313.0,8.0,50.0,11.0,9.0,70.0
1172,ERIK CREPALDI,0.4642857142857143,56.0,0.4642857142857143,0.0,0.0,L,M,ITA,1990.0,185.7058823529412,96.24871794871794,4.0,0.5904392764857881,396.0,5.0,50.0,14.0,9.0,70.0
1176,ERIKA SEMA,0.4793388429752066,195.0,0.4717948717948718,47.0,0.5106382978723404,U,F,JPN,1989.0,163.83333333333334,61.01450465243569,1.0,0.44719491728602256,1951.0,5.0,28.0,2.0,5.0,41.0
1177,ERIKA VOGELSANG,0.3076923076923077,39.0,0.3076923076923077,0.0,0.0,R,F,NED,1995.0,177.25,62.4212962962963,11.0,0.5054009819967267,387.0,8.0,37.0,2.0,2.0,14.0
1178,ERIN ROUTLIFFE,0.38235294117647056,51.0,0.4117647058823529,17.0,0.29411764705882354,R,F,CAN,1995.0,172.75,60.34981684981685,7.0,0.35245554614733277,495.0,11.0,37.0,3.0,7.0,39.0
1179,ERINA HAYASHI,0.53,86.0,0.5465116279069767,14.0,0.42857142857142855,U,F,JPN,1994.0,163.83333333333334,60.22340425531915,2.0,0.17805728140627367,517.0,1.0,19.0,2.0,6.0,39.0
1180,ERNESTO ESCOBEDO,0.5666666666666667,214.0,0.5700934579439252,56.0,0.5535714285714286,R,M,USA,1996.0,187.53125,93.78406234288587,15.0,0.64831331904928,1470.0,7.0,53.0,17.0,8.0,73.0
1181,ERNESTS GULBIS,0.45685279187817257,139.0,0.43884892086330934,58.0,0.5,R,M,LAT,1988.0,190.0,98.85062305295949,19.0,0.6360896986685354,1201.0,12.0,49.0,9.0,6.0,72.0
1182,ESTEBAN BRUNA,0.2727272727272727,11.0,0.2727272727272727,0.0,0.0,U,M,CHI,1995.0,185.0,92.97916666666666,6.0,0.5511811023622047,84.0,12.0,44.0,5.0,10.0,69.0
1189,ESTRELLA CABEZA CANDELA,0.6021505376344086,93.0,0.6021505376344086,0.0,0.0,R,F,ESP,1987.0,172.25,59.89189189189189,0.0,0.0568793235972329,333.0,3.0,3.0,3.0,5.0,39.0
1191,EUDICE WONG CHONG,0.5641025641025641,108.0,0.5740740740740741,9.0,0.4444444444444444,U,F,HKG,1996.0,172.13719297606002,62.64839572192514,4.0,0.44184871827250916,678.0,7.0,50.0,3.0,7.0,44.0
1193,EUGENIE BOUCHARD,0.5132275132275133,160.0,0.49375,29.0,0.6206896551724138,R,F,CAN,1994.0,178.0,90.77442850739578,6.0,0.564367904857518,1469.0,7.0,47.0,5.0,8.0,62.0
1195,EUN SE JANG,0.3191489361702128,45.0,0.3333333333333333,2.0,0.0,U,F,KOR,2000.0,172.13719297606002,59.625,0.0,0.1270681667769689,256.0,5.0,3.0,1.0,2.0,11.0
1198,EUNJI LIM,0.2777777777777778,18.0,0.2777777777777778,0.0,0.0,U,F,KOR,1998.0,172.13719297606002,59.5,0.0,0.17493692178301093,143.0,3.0,16.0,0.0,1.0,7.0
1200,EVA GUERRERO ALVAREZ,0.6129032258064516,145.0,0.6482758620689655,41.0,0.4878048780487805,U,F,ESP,1999.0,172.25,61.44005847953217,5.0,0.5796604890204018,802.0,5.0,44.0,3.0,7.0,44.0
1201,EVA LYS,0.5,20.0,0.5,22.0,0.5,R,F,GER,2002.0,176.5,60.88095238095238,0.0,0.22414427677585572,210.0,2.0,22.0,2.0,3.0,27.0
1209,EVAN FURNESS,0.4659090909090909,43.0,0.32558139534883723,45.0,0.6,R,M,FRA,1998.0,186.96153846153845,103.25116761805916,7.0,0.5936025943396226,705.0,8.0,47.0,8.0,7.0,69.0
1210,EVAN HOYT,0.2608695652173913,23.0,0.2608695652173913,0.0,0.0,R,M,GBR,1995.0,183.42857142857144,93.09803921568627,15.0,0.6276150627615062,141.0,6.0,48.0,13.0,6.0,74.0
1211,EVAN KING,0.41711229946524064,169.0,0.4319526627218935,18.0,0.2777777777777778,L,M,USA,1992.0,185.0,91.92566454951776,9.0,0.620631899505139,1148.0,4.0,51.0,13.0,8.0,72.0
1212,EVAN SONG,0.4563106796116505,94.0,0.46808510638297873,9.0,0.3333333333333333,U,M,USA,1992.0,187.53125,94.40292553191489,9.0,0.6020790020790021,732.0,4.0,49.0,9.0,7.0,69.0
1213,EVAN ZHU,0.23076923076923078,25.0,0.24,1.0,0.0,U,M,USA,1998.0,187.53125,97.35833333333333,5.0,0.5908844275637547,198.0,5.0,50.0,10.0,7.0,72.0
1214,EVGENII TIURNEV,0.4,55.0,0.38181818181818183,15.0,0.4666666666666667,R,M,RUS,1997.0,187.26666666666668,79.01785714285714,22.0,0.6087536103088202,422.0,10.0,45.0,8.0,7.0,71.0
1217,EVGENIYA RODINA,0.45495495495495497,222.0,0.45495495495495497,0.0,0.0,R,F,RUS,1989.0,165.3125,76.45667294002128,2.0,0.4919210053859964,1923.0,8.0,38.0,7.0,8.0,58.0
1218,EVGENY DONSKOY,0.5016181229773463,254.0,0.531496062992126,55.0,0.36363636363636365,R,M,RUS,1990.0,185.0,92.98793464599916,11.0,0.6389371851455575,1835.0,5.0,52.0,13.0,6.0,73.0
1219,EVGENY KARLOVSKIY,0.46846846846846846,169.0,0.514792899408284,53.0,0.32075471698113206,R,M,RUS,1994.0,187.26666666666668,91.42438070404172,13.0,0.6222782192931446,1440.0,8.0,46.0,12.0,7.0,69.0
1221,EVITA RAMIREZ,0.4117647058823529,12.0,0.16666666666666666,39.0,0.48717948717948717,U,F,FRA,2003.0,173.36363636363637,62.614285714285714,4.0,0.7434375,537.0,19.0,61.0,1.0,1.0,8.0
1222,FABIANO DE PAULA,0.34615384615384615,26.0,0.34615384615384615,0.0,0.0,R,M,BRA,1989.0,184.53846153846155,98.49019607843137,2.0,0.5676251331203408,211.0,3.0,48.0,6.0,9.0,68.0
1223,FABIEN REBOUL,0.43661971830985913,63.0,0.4126984126984127,8.0,0.625,U,M,FRA,1995.0,186.96153846153845,99.03024193548387,13.0,0.5975419430355052,511.0,7.0,49.0,6.0,7.0,67.0
1225,FABIO FOGNINI,0.5741444866920152,214.0,0.5981308411214953,49.0,0.46938775510204084,R,M,ITA,1987.0,178.0,105.67041154210028,7.0,0.6083305501216661,1898.0,8.0,50.0,11.0,6.0,68.0
1226,FABRICE MARTIN,0.3125,16.0,0.3125,0.0,0.0,R,M,FRA,1986.0,186.96153846153845,80.35454545454544,20.0,0.6360544217687075,91.0,6.0,50.0,14.0,6.0,76.0
1227,FABRICIO NEIS,0.46153846153846156,51.0,0.47058823529411764,1.0,0.0,U,M,BRA,1990.0,184.53846153846155,85.88988095238095,14.0,0.6250744490768314,288.0,11.0,49.0,4.0,8.0,68.0
1228,FABRIZIO ORNAGO,0.3269230769230769,36.0,0.3611111111111111,16.0,0.25,U,M,ITA,1992.0,185.7058823529412,103.87731092436974,9.0,0.601404266810694,330.0,8.0,48.0,10.0,6.0,71.0
1229,FACUNDO ARGUELLO,0.4528301886792453,156.0,0.46153846153846156,3.0,0.0,R,M,ARG,1992.0,184.5,101.36159003831418,5.0,0.5995324581909729,1058.0,6.0,50.0,5.0,6.0,65.0
1230,FACUNDO BAGNIS,0.6091954022988506,259.0,0.5984555984555985,89.0,0.6404494382022472,L,M,ARG,1990.0,183.0,103.61369311875694,11.0,0.6264906980442042,2308.0,8.0,51.0,7.0,7.0,66.0
1231,FACUNDO DIAZ ACOSTA,0.5135135135135135,13.0,0.5384615384615384,24.0,0.5,L,M,ARG,2001.0,184.5,94.26461988304094,9.0,0.6000780335544285,252.0,10.0,50.0,4.0,6.0,64.0
1232,FACUNDO MENA,0.44666666666666666,101.0,0.504950495049505,49.0,0.32653061224489793,R,M,ARG,1992.0,184.5,91.14727566984355,11.0,0.5922272047832586,1020.0,8.0,48.0,6.0,7.0,68.0
1233,FAJING SUN,0.3333333333333333,64.0,0.328125,2.0,0.5,U,M,CHN,1996.0,183.66666666666663,89.29545454545455,6.0,0.5929784824462061,459.0,6.0,49.0,10.0,5.0,69.0
1234,FANG YING XUN,0.5576923076923077,238.0,0.5588235294117647,22.0,0.5454545454545454,U,F,CHN,1995.0,174.8,64.45967016491754,9.0,0.5480742433532133,1927.0,10.0,47.0,3.0,7.0,48.0
1235,FANGZHOU LIU,0.575107296137339,232.0,0.5775862068965517,1.0,0.0,R,F,CHN,1995.0,174.8,65.99216041007085,8.0,0.5190912334958963,1775.0,3.0,41.0,4.0,7.0,52.0
1238,FANNY OSTLUND,0.5677966101694916,190.0,0.5842105263157895,46.0,0.5,R,F,SWE,1997.0,173.5,60.1078431372549,1.0,0.3246487867177522,1423.0,4.0,22.0,1.0,3.0,18.0
1239,FANNY STOLLAR,0.48258706467661694,172.0,0.47093023255813954,29.0,0.5517241379310345,R,F,HUN,1998.0,172.0,72.25555114988104,12.0,0.5329865863673693,1632.0,10.0,46.0,5.0,8.0,55.0
1243,FARRUKH DUSTOV,0.2826086956521739,46.0,0.2826086956521739,0.0,0.0,R,M,UZB,1986.0,196.0,87.26107226107226,11.0,0.5812681042806566,312.0,5.0,43.0,12.0,7.0,73.0
1244,FATMA AL NABHANI,0.5483870967741935,185.0,0.5513513513513514,1.0,0.0,R,F,OMA,1991.0,172.13719297606002,61.05742296918767,5.0,0.40034819468624633,1260.0,11.0,49.0,2.0,4.0,27.0
1246,FEDERICA BILARDO,0.5481927710843374,131.0,0.5267175572519084,35.0,0.6285714285714286,U,F,ITA,1999.0,166.83333333333334,60.32666666666667,1.0,0.12837292693859256,971.0,3.0,10.0,1.0,4.0,24.0
1247,FEDERICA DI SARRA,0.6197183098591549,139.0,0.5899280575539568,74.0,0.6756756756756757,R,F,ITA,1990.0,166.83333333333334,61.91077441077441,1.0,0.6436847375196681,1841.0,6.0,59.0,2.0,6.0,37.0
1250,FEDERICA ROSSI,0.6,24.0,0.3333333333333333,66.0,0.696969696969697,U,F,ITA,2001.0,166.83333333333334,61.125,2.0,0.3325484513675059,468.0,10.0,36.0,1.0,2.0,15.0
1253,FEDERICO CORIA,0.5675675675675675,202.0,0.5792079207920792,94.0,0.5425531914893617,R,M,ARG,1992.0,184.5,112.7602306547619,4.0,0.5937321937321938,2203.0,5.0,50.0,5.0,7.0,65.0
1254,FEDERICO DELBONIS,0.5882352941176471,211.0,0.5829383886255924,78.0,0.6025641025641025,L,M,ARG,1990.0,190.0,111.06806722689075,8.0,0.6277113364558229,1917.0,8.0,52.0,8.0,6.0,69.0
1255,FEDERICO GAIO,0.5,265.0,0.5018867924528302,87.0,0.4942528735632184,R,M,ITA,1992.0,185.7058823529412,100.38068181818181,12.0,0.6259186092453576,2255.0,9.0,51.0,9.0,7.0,69.0
1256,FEDERICO ZEBALLOS,0.4,49.0,0.40816326530612246,11.0,0.36363636363636365,U,M,BOL,1988.0,185.6766904886429,89.5,9.0,0.5872740777420153,465.0,10.0,48.0,10.0,8.0,68.0
1257,FELICIANO LOPEZ,0.4933920704845815,179.0,0.5251396648044693,48.0,0.375,L,M,ESP,1981.0,188.0,107.35046583850932,24.0,0.656827747882146,1394.0,8.0,50.0,17.0,6.0,74.0
1258,FELIPE MANTILLA,0.4230769230769231,52.0,0.4230769230769231,0.0,0.0,R,M,COL,1993.0,188.0,96.78333333333333,8.0,0.6041830065359477,346.0,7.0,51.0,9.0,10.0,70.0
1259,FELIPE MELIGENI RODRIGUES ALVES,0.5274725274725275,23.0,0.30434782608695654,68.0,0.6029411764705882,R,M,BRA,1998.0,184.53846153846155,92.88202519379846,5.0,0.602582965505967,576.0,4.0,53.0,8.0,6.0,67.0
1260,FELIX AUGER ALIASSIME,0.6,179.0,0.6089385474860335,86.0,0.5813953488372093,R,M,CAN,2000.0,193.0,106.70911949685535,16.0,0.6465014946547094,1646.0,9.0,50.0,8.0,6.0,69.0
1261,FELIX CORWIN,0.4583333333333333,16.0,0.4375,8.0,0.5,U,M,USA,1996.0,187.53125,100.9090909090909,16.0,0.594059405940594,197.0,15.0,44.0,8.0,9.0,68.0
1263,FERNANDA BRITO,0.7983870967741935,248.0,0.7983870967741935,0.0,0.0,R,F,CHI,1992.0,172.13719297606002,60.900808080808076,0.0,0.47049198210974147,1443.0,7.0,38.0,1.0,4.0,22.0
1264,FERNANDA CONTRERAS GOMEZ,0.6867469879518072,42.0,0.7619047619047619,41.0,0.6097560975609756,R,F,MEX,1997.0,172.13719297606002,61.82085020242915,4.0,0.5072614107883817,547.0,4.0,56.0,2.0,6.0,35.0
1266,FERNANDO ROMBOLI,0.375,47.0,0.3829787234042553,1.0,0.0,R,M,BRA,1989.0,180.0,82.62222222222222,8.0,0.58627648839556,317.0,9.0,47.0,11.0,9.0,73.0
1267,FERNANDO VERDASCO,0.5,209.0,0.5263157894736842,25.0,0.28,L,M,ESP,1983.0,188.0,107.73504273504273,12.0,0.6343036718491565,1575.0,7.0,50.0,9.0,6.0,70.0
1269,FILIP CRISTIAN JIANU,0.543859649122807,10.0,0.6,47.0,0.5319148936170213,U,M,ROU,2001.0,186.8,95.84119106699751,6.0,0.6015037593984962,367.0,5.0,50.0,7.0,6.0,67.0
1270,FILIP HORANSKY,0.5169491525423728,165.0,0.5393939393939394,71.0,0.4647887323943662,R,M,SVK,1993.0,189.28571428571428,87.17673281564566,7.0,0.5890087251575375,1667.0,7.0,47.0,6.0,6.0,66.0
1271,FILIP KRAJINOVIC,0.6578947368421053,214.0,0.6728971962616822,52.0,0.5961538461538461,R,M,SRB,1992.0,185.0,98.65406593406593,9.0,0.636050336797034,1629.0,3.0,53.0,13.0,7.0,68.0
1272,FILIP PELIWO,0.4294478527607362,155.0,0.43870967741935485,8.0,0.25,R,M,CAN,1994.0,188.57142857142856,86.01858678955453,9.0,0.5742299426934098,1221.0,9.0,46.0,10.0,8.0,69.0
1273,FILIP VEGER,0.4666666666666667,15.0,0.4666666666666667,0.0,0.0,R,M,CRO,1995.0,194.0,82.14285714285714,9.0,0.5942622950819673,87.0,5.0,49.0,13.0,11.0,67.0
1274,FILIPPO BALDI,0.4645161290322581,127.0,0.5039370078740157,28.0,0.2857142857142857,R,M,ITA,1996.0,185.7058823529412,96.45741298527443,5.0,0.6098209537316078,1072.0,6.0,50.0,10.0,7.0,70.0
1275,FILIPPO VOLANDRI,0.5,38.0,0.5,0.0,0.0,R,M,ITA,1981.0,183.0,93.02631578947368,1.0,0.5806818181818182,295.0,4.0,49.0,8.0,7.0,65.0
