,num_matches,ratio,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,birth,ht,minutes,perc_ace,_1stwon_1stIn,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon,rank,hand_num,gender_num,ioc_num
973,31,41.935483870967744,41.935483870967744,0.0,0.0,1990.0,185.0,76.82051282051282,7.26,68.76640419947506,8.57,49.17,11.48,10.56,72.59,837.0,1,1,15
974,149,58.38926174496645,58.38926174496645,0.0,0.0,1993.0,173.66666666666666,94.49592139414165,17.14,75.12811258143772,5.89,50.23,10.58,6.56,70.01,276.0,1,1,8
975,11,18.181818181818183,18.181818181818183,0.0,0.0,1995.0,183.3333333333333,83.80555555555556,8.43,64.53488372093024,27.91,37.09,13.6,16.71,71.1,1544.0,2,1,54
976,12,41.66666666666667,50.0,2.0,0.0,1993.0,182.65217391304347,90.58571428571427,3.51,62.4561403508772,6.84,44.53,6.82,8.53,70.58,712.0,2,1,26
977,213,50.70422535211267,51.42857142857142,3.0,0.0,1990.0,173.0,95.1781746031746,3.97,64.32068049434292,5.02,48.81,9.93,7.42,67.9,283.0,2,1,22
978,17,35.294117647058826,35.294117647058826,0.0,0.0,1997.0,173.0,80.4090909090909,11.01,70.2865761689291,6.49,47.67,3.61,9.24,75.04,859.0,2,1,22
979,26,34.61538461538461,34.61538461538461,0.0,0.0,1991.0,184.53846153846155,85.45751633986927,5.7,63.53730092204526,4.11,45.45,8.32,6.45,65.05,530.0,1,1,12
980,118,46.61016949152542,46.15384615384615,1.0,100.0,1987.0,183.0,97.48773448773449,10.74,68.95431083922769,6.31,50.35,12.68,8.44,69.7,398.0,1,1,60
981,17,52.94117647058824,52.94117647058824,0.0,0.0,1990.0,183.42857142857144,72.07638888888889,5.41,67.68189509306261,9.98,48.32,10.65,7.65,70.22,376.0,1,1,30
982,12,25.0,27.27272727272727,1.0,0.0,1999.0,188.57142857142856,88.0,18.92,75.4980079681275,12.15,45.45,16.83,8.32,74.66,1599.0,2,1,14
983,220,45.909090909090914,48.18652849740933,27.0,29.629629629629623,1993.0,176.25,66.75705133538564,3.65,61.25784398914277,5.85,49.35,4.04,7.0,50.76,259.0,1,0,78
984,330,55.15151515151515,55.60000000000001,80.0,53.75,1992.0,189.28571428571428,101.75616275616277,7.36,68.46525299181188,5.76,52.18,9.04,6.42,67.65,150.0,1,1,81
985,62,50.0,50.0,0.0,0.0,1994.0,184.5,96.64516129032258,7.67,68.13509544787078,7.16,47.86,6.65,8.35,67.67,393.0,1,1,2
986,301,54.81727574750831,58.984375,45.0,31.11111111111111,1993.0,184.5,97.88596256684492,7.04,68.96847690387015,6.61,52.48,12.44,6.94,68.3,217.0,1,1,2
987,63,57.14285714285714,66.66666666666666,57.0,56.14035087719298,2001.0,184.5,102.0601851851852,1.43,61.05169340463458,2.79,53.39,6.28,5.42,64.75,258.0,0,1,2
988,11,36.36363636363637,36.36363636363637,0.0,0.0,2000.0,188.0,78.94642857142857,4.17,58.85416666666666,9.11,43.7,7.41,13.49,71.43,1672.0,2,1,17
989,173,72.83236994219652,72.83236994219652,0.0,0.0,1988.0,198.0,120.93895643363729,17.06,76.43028434395342,4.28,51.95,15.27,5.9,70.88,76.0,1,1,2
990,35,48.57142857142857,48.57142857142857,0.0,0.0,1984.0,185.0,102.31699346405227,3.52,63.18593500266383,1.97,51.71,9.81,7.36,69.01,102.0,1,1,2
991,127,49.60629921259843,52.32558139534884,41.0,43.90243902439025,1997.0,184.5,100.91220238095238,8.14,67.18554303095365,4.81,50.33,7.15,7.1,67.36,338.0,1,1,2
992,73,46.57534246575342,46.57534246575342,0.0,0.0,1995.0,184.5,92.26131221719456,9.95,68.73422286332492,7.36,49.17,7.71,6.63,68.08,383.0,1,1,2
993,178,55.61797752808989,55.35714285714286,66.0,56.060606060606055,1995.0,185.6747825006256,99.35980053701572,9.35,69.29914031764535,6.15,51.1,9.09,6.61,67.17,300.0,1,1,64
994,29,41.37931034482759,41.37931034482759,0.0,0.0,1992.0,188.0,79.04901960784314,4.09,58.70809484873263,11.77,42.59,9.01,9.99,66.41,772.0,1,1,17
995,13,23.07692307692308,23.07692307692308,0.0,0.0,1990.0,180.3333333333333,86.5,3.81,59.86733001658375,5.31,47.39,11.85,9.36,73.8,741.0,1,1,84
996,154,61.03896103896104,58.22784810126582,75.0,64.0,1999.0,178.0,70.25602836879432,11.54,63.06623437655826,14.75,61.31,4.29,6.8,48.65,385.0,1,0,32
997,20,40.0,47.05882352941176,3.0,0.0,1997.0,186.96153846153845,80.60416666666666,7.94,63.77858002406739,7.82,41.06,10.45,9.63,67.71,392.0,2,1,29
998,104,45.19230769230769,45.19230769230769,0.0,0.0,1991.0,173.1818181818182,79.83202687569988,4.43,56.91686839876751,10.13,32.64,9.33,8.03,56.78,143.0,1,0,90
999,87,40.22988505747127,40.22988505747127,0.0,0.0,1994.0,173.1818181818182,63.51510989010988,2.07,51.41737191048639,6.5,47.82,2.72,4.59,34.2,506.0,2,0,90
1000,201,54.72636815920397,54.72636815920397,0.0,0.0,1990.0,170.0,69.52437562437562,2.1,51.278136194584825,6.34,38.02,2.86,7.42,48.28,208.0,1,0,41
1001,251,61.75298804780876,62.447257383966246,14.0,50.0,1988.0,180.0,98.38413978494624,15.85,72.61603802204469,9.25,48.4,6.06,8.53,66.09,34.0,1,0,32
1002,320,60.3125,62.5,64.0,51.5625,1996.0,165.0,63.82193708947003,2.21,58.15860609304618,12.94,42.66,2.4,6.06,40.68,288.0,1,0,4
1003,14,57.14285714285714,0.0,12.0,66.66666666666666,2003.0,176.5,67.54166666666667,4.67,59.34256055363322,8.13,51.94,1.89,4.25,28.93,830.0,2,0,32
1004,53,41.50943396226416,41.50943396226416,0.0,0.0,1998.0,173.5,60.04838709677419,0.0,15.155555555555557,11.02,13.22,1.62,3.25,20.83,1050.0,1,0,82
1005,180,58.333333333333336,59.64912280701754,9.0,33.33333333333333,1994.0,176.5,60.00666666666667,0.96,17.692537449066343,7.71,9.26,2.43,5.17,28.54,518.0,0,0,32
1006,124,44.354838709677416,50.0,46.0,34.78260869565217,1993.0,187.44,91.00263504611333,12.23,70.40107983031237,9.12,47.69,12.77,6.94,70.62,361.0,1,1,32
1007,69,33.33333333333333,28.846153846153843,17.0,47.05882352941176,1997.0,185.7058823529412,91.11956521739133,11.61,66.7815299793246,8.55,47.83,10.13,7.96,70.41,564.0,1,1,42
1008,18,55.55555555555556,55.55555555555556,0.0,0.0,1986.0,188.0,101.4,0.93,62.17337931483683,5.19,42.86,8.65,6.61,63.98,562.0,1,1,32
1009,20,40.0,40.0,0.0,0.0,1998.0,162.0,60.5,0.0,22.56169212690952,7.05,9.23,0.94,2.34,12.18,1222.0,1,0,17
1010,69,52.17391304347826,44.44444444444444,60.0,53.333333333333336,2002.0,173.36363636363637,59.86363636363636,0.0,9.730925175082934,6.08,10.76,1.19,2.37,15.99,982.0,2,0,29
1011,133,54.88721804511278,54.88721804511278,0.0,0.0,1982.0,185.0,102.31130136986302,16.94,72.96905222437138,7.66,48.89,17.69,6.53,71.21,198.0,1,1,29
1012,18,44.44444444444444,50.0,6.0,33.33333333333333,1994.0,173.66666666666666,91.7875,6.57,66.09724047306176,9.46,45.89,5.9,5.02,65.37,535.0,1,1,8
1013,16,37.5,37.5,0.0,0.0,1988.0,173.66666666666666,84.33333333333334,14.56,69.62025316455697,8.07,46.52,12.95,8.89,71.69,431.0,1,1,8
1014,20,50.0,60.0,10.0,40.0,2003.0,173.36363636363637,60.3,0.0,23.52941176470588,5.23,13.76,3.05,3.44,29.14,1312.0,2,0,29
1015,34,38.23529411764706,39.39393939393939,1.0,0.0,1997.0,176.28571428571428,86.27106227106228,8.69,64.68054558506819,3.37,47.36,11.92,6.18,69.46,621.0,1,1,43
1016,13,38.46153846153847,38.46153846153847,0.0,0.0,1993.0,185.0,97.95,2.4,62.668665667166415,6.3,45.28,10.24,10.6,66.91,971.0,2,1,46
1017,219,49.31506849315068,51.231527093596064,16.0,25.0,1982.0,163.83333333333334,66.50412912912913,2.17,52.21070121670836,10.26,45.28,3.2,6.31,46.28,282.0,1,0,43
1018,27,25.925925925925924,25.925925925925924,0.0,0.0,1998.0,192.0,101.27142857142856,10.84,66.75555555555556,10.84,48.27,8.77,6.75,71.0,637.0,2,1,91
1019,81,55.55555555555556,55.55555555555556,0.0,0.0,1981.0,183.0,87.68055555555556,8.31,68.29789749042521,5.53,49.88,13.85,7.58,69.33,435.0,0,1,4
1020,173,51.44508670520232,51.44508670520232,0.0,0.0,1988.0,190.0,86.77795612627074,11.35,70.38755458515283,5.75,50.94,10.84,6.29,70.37,220.0,1,1,27
1021,191,56.02094240837696,58.333333333333336,71.0,52.11267605633802,1999.0,185.2,96.07448820649756,12.5,70.10331941085953,6.03,49.69,12.44,6.27,72.14,311.0,0,1,4
1022,16,31.25,33.33333333333333,1.0,0.0,2002.0,188.57142857142856,91.98181818181816,10.05,67.42301458670988,12.48,50.3,7.65,7.2,72.11,1128.0,2,1,14
1023,75,57.333333333333336,16.666666666666664,63.0,65.07936507936508,1999.0,191.1428571428572,87.47601744186046,12.46,72.82241728561783,5.91,53.59,11.59,6.14,68.59,336.0,1,1,68
1024,152,55.26315789473685,54.16666666666666,8.0,75.0,1991.0,167.0,69.09943977591035,3.7,53.744262581849775,13.05,40.12,4.16,7.35,48.6,243.0,1,0,84
1025,194,56.18556701030928,56.18556701030928,0.0,0.0,1990.0,174.8,70.02833243389098,2.01,48.173136807141375,11.02,45.29,2.9,6.97,46.56,206.0,1,0,16
1026,182,70.32967032967034,70.67669172932331,49.0,69.38775510204081,1985.0,181.0,83.70934606481481,8.14,62.464493439740295,9.28,50.4,6.07,8.73,58.14,137.0,1,0,27
1027,182,39.56043956043956,41.40127388535032,25.0,28.000000000000004,1994.0,176.28571428571428,90.12424242424242,10.47,70.38327526132404,8.39,48.8,17.76,6.98,72.03,320.0,1,1,43
1028,31,58.06451612903226,58.06451612903226,0.0,0.0,1992.0,173.1818181818182,61.53846153846154,0.0,17.082785808147175,2.56,17.38,1.81,3.84,26.5,764.0,2,0,90
1029,26,46.15384615384615,46.15384615384615,0.0,0.0,1995.0,176.28571428571428,80.88690476190476,7.69,66.33484162895927,7.51,46.04,7.82,5.29,68.82,985.0,2,1,43
1030,199,64.321608040201,68.30985915492957,57.0,54.38596491228071,2000.0,170.0,77.26397447183098,4.45,56.60735257389765,4.39,49.73,2.34,7.09,46.72,258.0,1,0,77
1031,106,50.0,50.0,22.0,50.0,1997.0,173.5,60.5188679245283,4.68,25.55806486336759,5.88,20.8,1.27,2.91,18.21,912.0,2,0,82
1032,277,57.03971119133574,57.27272727272727,57.0,56.14035087719298,1996.0,191.1428571428572,92.93527284331454,10.37,70.19654354456117,5.63,51.13,12.12,6.72,67.3,183.0,1,1,68
1033,78,64.1025641025641,50.0,68.0,66.17647058823529,2002.0,173.0,60.625,1.8,19.78798586572438,5.4,27.83,2.05,4.79,28.56,696.0,1,0,47
1034,157,63.69426751592356,67.0103092783505,60.0,58.333333333333336,2001.0,174.0,72.65640350877193,2.59,62.454873646209386,9.54,58.51,3.65,5.88,39.91,365.0,1,0,73
1035,14,50.0,50.0,0.0,0.0,1987.0,163.83333333333334,61.14285714285714,0.9,11.72680412371134,8.12,10.29,2.11,5.28,30.38,568.0,1,0,43
1036,116,56.03448275862068,56.25,4.0,50.0,1992.0,179.5,64.09185520361991,0.94,48.14953973323314,2.42,39.29,2.56,5.08,34.67,492.0,1,0,21
1037,340,58.52941176470589,58.301158301158296,81.0,59.25925925925925,1996.0,198.0,110.62942371431626,15.7,73.57179294106044,5.62,51.64,10.74,5.62,70.72,48.0,1,1,73
1038,72,38.88888888888889,39.70588235294117,4.0,25.0,1991.0,183.0,94.60551948051948,5.48,66.17552850736708,7.34,47.44,12.53,8.04,71.06,344.0,1,1,24
1039,25,48.0,48.0,0.0,0.0,1987.0,180.0,86.23397435897436,7.24,57.10549258936356,12.29,42.84,3.6,7.56,58.08,102.0,1,0,42
1040,11,27.27272727272727,27.27272727272727,0.0,0.0,1999.0,185.3333333333333,76.79166666666666,4.56,62.1867881548975,6.83,40.62,6.86,7.39,70.45,983.0,1,1,82
1041,203,58.12807881773399,59.195402298850574,29.0,51.72413793103448,1998.0,172.13786827469158,65.60952143569293,7.85,52.04139528571081,8.91,51.16,2.48,6.31,39.75,413.0,2,0,39
1042,18,16.666666666666664,17.647058823529413,1.0,0.0,1995.0,191.1428571428572,95.83333333333334,14.41,66.66666666666666,12.53,43.52,9.84,7.92,72.68,1119.0,1,1,68
1043,101,55.44554455445545,55.78947368421052,6.0,50.0,2000.0,175.78571428571428,60.77222222222223,6.22,53.51519863248196,6.35,59.92,1.53,3.46,21.85,858.0,1,0,20
1044,216,64.81481481481481,66.47398843930635,43.0,58.13953488372093,1996.0,178.0,80.17763157894737,7.74,60.01042364991016,4.05,46.97,4.07,7.53,51.51,178.0,1,0,20
1045,348,69.82758620689656,71.07142857142857,68.0,64.70588235294117,1992.0,184.0,96.25690770135216,15.73,71.49382473771601,7.82,45.45,7.39,8.47,63.61,7.0,1,0,20
1046,22,59.09090909090909,59.09090909090909,0.0,0.0,1994.0,184.53846153846155,90.6923076923077,12.4,72.36126224156692,7.07,52.18,11.0,7.16,67.63,534.0,1,1,12
1047,40,62.5,66.66666666666666,10.0,50.0,1998.0,172.13786827469158,66.0,1.72,60.6699260019961,11.5,44.66,1.18,2.93,19.94,871.0,2,0,9
1048,109,49.54128440366973,39.53488372093023,66.0,56.060606060606055,2001.0,172.5,59.97272727272727,0.0,22.15260684716939,2.46,13.82,0.97,1.73,12.67,1034.0,2,0,81
1049,238,53.78151260504202,56.994818652849744,45.0,40.0,2000.0,173.75,75.55035511363636,2.12,56.18479783375042,4.96,48.94,3.43,7.04,50.04,249.0,1,0,88
1050,202,53.96039603960397,56.95364238410596,51.0,45.09803921568628,1992.0,173.5,71.97736016572951,2.03,56.18439303774056,8.76,40.51,2.73,6.73,44.41,276.0,1,0,68
1051,216,47.22222222222222,48.51485148514851,14.0,28.57142857142857,1991.0,173.5,68.31449948400413,3.19,56.2486953786692,5.32,40.66,3.01,6.51,46.74,302.0,1,0,68
1052,294,55.44217687074829,55.50660792951542,67.0,55.223880597014926,1996.0,174.0,98.2150751650822,5.88,62.799938865963625,8.72,45.73,4.92,8.34,61.93,60.0,1,0,20
1053,140,58.57142857142858,65.57377049180327,18.0,11.11111111111111,1997.0,173.1818181818182,61.02102607232969,8.02,56.868094960854606,7.74,41.74,2.56,6.25,43.76,359.0,1,0,90
1054,98,55.10204081632652,55.10204081632652,0.0,0.0,1990.0,175.78571428571428,60.71590909090909,0.0,22.47202237931122,1.8,24.08,1.56,2.55,15.58,655.0,0,0,20
1055,203,51.231527093596064,52.903225806451616,48.0,45.83333333333333,1986.0,175.0,90.49859168609169,5.04,64.19596746132434,10.8,42.78,7.08,8.79,61.91,145.0,1,0,88
1056,259,54.054054054054056,54.95495495495496,37.0,48.64864864864865,1994.0,173.75,87.80798319327732,3.71,58.25427670283878,4.82,44.4,5.99,8.57,59.02,111.0,1,0,88
1057,243,54.73251028806584,56.38297872340425,55.0,49.09090909090909,1998.0,176.5,64.75324675324676,2.67,56.74387570298352,13.14,47.09,2.31,5.41,39.79,399.0,1,0,32
1058,264,65.15151515151516,65.84362139917695,21.0,57.14285714285714,1997.0,176.5,63.14964610717897,0.09,53.75109163997549,4.75,35.47,2.43,5.43,37.76,325.0,1,0,32
1059,56,50.0,50.0,0.0,0.0,1994.0,176.5,66.32142857142858,3.23,56.55917664888677,10.33,45.63,1.55,4.21,25.58,480.0,1,0,32
1060,21,33.33333333333333,33.33333333333333,0.0,0.0,1995.0,172.13786827469158,60.75,0.0,28.865979381443296,2.89,18.92,1.38,1.91,23.09,1092.0,1,0,36
1061,199,52.76381909547738,55.62130177514793,30.0,36.66666666666666,1999.0,172.75,63.75840932117528,2.5,52.95998050470716,4.52,35.65,3.06,6.39,43.19,338.0,2,0,14
1062,22,59.09090909090909,100.0,21.0,57.14285714285714,1993.0,172.13786827469158,59.230769230769226,4.87,25.96754057428215,3.25,24.95,0.59,2.36,12.51,1084.0,1,0,83
1063,306,60.45751633986928,61.06870229007634,44.0,56.81818181818182,1994.0,172.13786827469158,64.98834040652223,1.06,62.370463847482085,6.99,39.51,2.79,6.79,46.83,253.0,1,0,48
1064,238,60.08403361344538,59.25925925925925,49.0,63.26530612244898,1996.0,180.0,72.0914979757085,8.35,59.280498692300895,7.71,57.3,4.67,7.18,48.91,300.0,1,0,30
1065,200,59.0,60.0,30.0,53.333333333333336,1999.0,170.0,65.48356758991318,11.09,60.9241812947029,9.16,53.73,3.89,7.28,50.09,296.0,1,0,30
1066,118,54.23728813559322,54.16666666666666,70.0,54.285714285714285,2002.0,173.1818181818182,70.91435185185185,3.68,67.90148177813377,4.47,35.92,3.19,8.13,54.13,370.0,2,0,90
1067,43,48.837209302325576,50.0,9.0,44.44444444444444,2002.0,177.5,60.90909090909091,1.38,18.34862385321101,7.4,19.03,0.69,1.54,12.46,1099.0,2,0,27
1068,42,52.38095238095239,63.1578947368421,23.0,43.47826086956522,2004.0,173.1818181818182,73.99318181818182,6.43,67.35695494162496,10.19,58.04,2.98,5.14,46.26,540.0,1,0,90
1069,201,52.736318407960205,51.68539325842697,23.0,60.86956521739131,1995.0,177.71428571428572,62.11916583912612,6.55,49.736254238516416,11.6,44.62,3.4,6.66,45.79,289.0,1,0,30
1070,184,50.54347826086957,50.64102564102564,28.0,50.0,1999.0,173.1818181818182,70.79321753515302,7.96,58.91597574557604,10.39,56.19,4.01,6.9,52.47,334.0,0,0,90
1071,117,46.15384615384615,46.95652173913044,2.0,0.0,1998.0,170.85714285714286,66.99867724867725,8.51,60.40026707411303,6.32,49.94,3.5,6.77,46.17,466.0,2,0,3
1072,12,41.66666666666667,41.66666666666667,0.0,0.0,1991.0,183.8,78.22857142857143,12.18,71.95778924585827,6.9,46.82,16.01,8.11,72.59,1080.0,1,1,39
1073,14,57.14285714285714,61.53846153846154,1.0,0.0,1998.0,187.53125,83.9375,21.53,73.84370015948963,9.09,47.81,10.89,6.83,68.13,1406.0,2,1,90
1074,283,67.49116607773851,69.62025316455697,46.0,56.52173913043478,1980.5,178.0,115.84512292283178,6.19,69.73715658202386,4.58,53.82,13.08,6.15,69.14,17.0,1,1,43
1075,49,51.02040816326531,51.02040816326531,0.0,0.0,1994.0,177.25,60.70833333333333,1.89,22.163019752244804,5.66,12.79,2.26,3.47,19.1,606.0,2,0,58
1076,73,36.98630136986301,39.0625,9.0,22.22222222222222,1994.0,173.1818181818182,63.59581320450886,4.08,55.34479035157624,4.85,45.11,0.82,3.4,19.83,1159.0,0,0,90
1077,11,27.27272727272727,27.27272727272727,0.0,0.0,1996.0,176.28571428571428,81.125,4.35,62.82608695652174,3.7,44.81,10.67,5.46,68.98,913.0,2,1,43
1078,59,50.84745762711864,56.00000000000001,9.0,22.22222222222222,1997.0,173.1818181818182,61.63793103448276,2.17,27.04017707807219,9.86,34.37,3.06,6.12,32.06,708.0,2,0,90
1079,224,47.32142857142857,47.74774774774775,2.0,0.0,1987.0,203.0,91.78445794691396,10.55,69.44970110096246,4.94,48.53,8.03,5.68,69.71,180.0,0,1,29
1080,66,42.42424242424242,42.42424242424242,0.0,0.0,1988.0,176.28571428571428,90.65883458646616,9.23,66.80373831775701,3.78,51.12,8.63,6.07,70.38,481.0,0,1,43
1081,27,51.85185185185185,51.85185185185185,0.0,0.0,1992.0,172.13786827469158,72.90934065934066,2.31,55.72035022667681,4.71,45.32,1.06,3.54,18.9,986.0,1,0,5
1082,223,60.98654708520179,63.2768361581921,46.0,52.17391304347826,1986.0,203.0,118.21682724814065,27.86,78.9420228523064,5.75,53.07,11.51,5.91,73.69,41.0,1,1,72
1083,158,45.56962025316456,45.6,33.0,45.45454545454545,1991.0,187.53125,95.96027131782944,12.99,70.49697968149368,9.9,45.9,7.58,7.5,69.98,312.0,2,1,90
1084,175,57.71428571428572,58.04597701149425,1.0,0.0,1992.0,190.0,86.94240032111318,10.06,70.16444193533547,6.04,50.0,11.07,7.69,68.49,357.0,1,1,32
1085,66,50.0,53.57142857142857,10.0,30.0,1998.0,192.0,90.12121212121212,12.22,69.38697318007662,7.78,53.02,11.45,7.32,69.09,497.0,1,1,91
1086,312,64.1025641025641,65.12455516014235,31.0,54.83870967741935,1991.0,182.0,96.71357142857144,11.84,69.50893940619692,10.15,45.7,3.05,7.35,60.57,28.0,1,0,58
1087,278,51.43884892086332,52.60869565217391,48.0,45.83333333333333,1995.0,174.8,60.34257964257964,9.17,40.30232744141406,9.99,65.39,2.41,5.35,36.22,409.0,1,0,8
1088,99,39.39393939393939,39.784946236559136,6.0,33.33333333333333,1998.0,170.85714285714286,69.18910256410257,4.66,55.60763963811114,9.24,40.24,6.64,7.83,51.18,423.0,2,0,3
1089,310,53.2258064516129,54.958677685950406,68.0,47.05882352941176,1994.0,173.66666666666666,102.60971786833856,6.06,66.01775956284153,5.48,46.69,8.22,6.04,65.17,204.0,1,1,8
1090,13,46.15384615384615,45.45454545454545,2.0,50.0,1997.0,187.26666666666668,90.86904761904762,15.45,70.87033747779752,8.35,49.35,13.32,5.57,78.33,783.0,2,1,73
1091,141,57.44680851063831,57.85714285714286,1.0,0.0,1989.0,172.13786827469158,62.67716049382716,1.92,57.986687003781135,10.06,30.4,0.81,3.32,18.08,873.0,2,0,34
1092,249,53.01204819277109,54.26008968609865,26.0,42.30769230769231,1986.0,165.0,93.97542735042734,5.35,62.598105548037886,4.77,46.89,5.04,8.18,62.99,74.0,1,0,8
1093,12,33.33333333333333,33.33333333333333,0.0,0.0,1990.0,183.0,105.75,11.25,66.4323374340949,4.92,52.7,17.35,7.43,72.92,1026.0,1,1,83
1094,18,33.33333333333333,33.33333333333333,0.0,0.0,1982.0,166.0,86.5,0.84,57.33173076923077,14.42,39.84,7.02,8.35,61.14,120.0,1,0,20
1095,42,40.47619047619048,40.47619047619048,0.0,0.0,1999.0,172.13786827469158,59.52823529411765,0.0,34.12580485388806,12.43,17.41,1.13,2.05,16.93,829.0,2,0,91
1096,163,50.30674846625767,51.26582278481012,5.0,20.0,1985.0,190.0,89.74134296898525,15.45,73.13034937561386,4.29,49.74,11.07,7.88,72.67,202.0,1,1,73
1097,45,35.55555555555556,35.55555555555556,0.0,0.0,1990.0,163.83333333333334,60.03448275862069,0.0,16.640584246218047,7.56,17.71,1.25,3.0,23.68,890.0,0,0,43
1098,263,52.09125475285171,55.65610859728507,42.0,33.33333333333333,1992.0,173.1818181818182,76.52207160236358,2.48,57.84878306073925,5.19,44.43,6.38,8.32,55.67,161.0,1,0,90
1099,211,54.02843601895735,52.41379310344828,66.0,57.57575757575758,1990.0,172.5,81.2361186471333,0.93,56.58814671399376,7.74,43.1,5.46,7.29,56.86,178.0,1,0,81
1100,308,50.97402597402597,52.6530612244898,63.0,44.44444444444444,1993.0,184.0,100.99074113131142,7.8,65.54802955665025,13.06,42.96,5.36,8.71,63.2,39.0,1,0,29
1101,19,42.10526315789473,33.33333333333333,10.0,50.0,2002.0,175.78571428571428,61.31818181818181,0.0,22.857142857142858,7.14,33.12,2.03,2.87,25.92,1046.0,2,0,20
1102,276,53.985507246376805,55.98290598290598,42.0,42.85714285714285,1992.0,175.78571428571428,89.94757702267083,18.36,69.7443692624969,8.6,44.74,6.66,7.97,64.73,83.0,0,0,20
1103,110,53.63636363636364,53.63636363636364,0.0,0.0,1990.0,165.3125,63.76287803256896,3.96,46.8061918214315,7.98,41.26,2.97,5.94,39.49,244.0,1,0,73
1104,155,45.80645161290322,45.80645161290322,0.0,0.0,1990.0,172.13786827469158,60.66188799463447,5.07,48.88235349406877,10.54,34.56,1.42,3.35,21.88,644.0,2,0,45
1105,36,47.22222222222222,47.22222222222222,0.0,0.0,1996.0,180.3333333333333,84.52321981424149,6.26,65.67852437417655,4.94,49.11,11.97,6.34,69.21,523.0,1,1,84
1106,278,51.798561151079134,52.36051502145923,45.0,48.888888888888886,1991.0,155.0,81.72299958540631,1.3,58.16033579165046,4.19,43.26,5.9,8.5,57.73,123.0,1,0,43
1107,95,25.26315789473684,25.842696629213485,6.0,16.666666666666664,1997.0,172.13786827469158,60.75352112676056,1.83,26.34700939199209,5.34,20.81,2.34,4.73,31.6,967.0,2,0,36
1108,256,58.203125,58.89830508474576,20.0,50.0,1995.0,188.0,107.61058144640282,12.73,73.61844863731656,5.44,52.8,14.71,6.86,71.64,49.0,1,1,30
1109,234,47.43589743589743,49.73544973544973,45.0,37.77777777777778,1995.0,163.83333333333334,62.76246978686003,2.24,49.788910970811614,3.6,40.57,2.73,6.39,44.09,327.0,1,0,43
1110,26,53.84615384615385,0.0,26.0,53.84615384615385,2001.0,186.96153846153845,93.0654761904762,7.58,66.19090098126674,7.23,49.22,7.04,6.45,66.08,469.0,1,1,29
1111,18,44.44444444444444,41.17647058823529,1.0,100.0,1985.0,185.0,70.4875,4.45,64.41515650741351,9.39,46.33,7.15,7.64,63.33,484.0,1,1,0
1112,193,52.84974093264248,52.44755244755245,50.0,54.0,1998.0,180.0,60.35714285714286,0.01,19.499404052443385,2.24,12.11,0.81,2.4,16.5,847.0,2,0,24
1113,241,47.30290456431535,46.8421052631579,51.0,49.01960784313725,1992.0,166.0,88.61924989639454,3.04,60.7269338303821,5.38,45.72,6.59,8.43,62.67,105.0,1,0,26
1114,110,44.54545454545455,44.82758620689656,23.0,43.47826086956522,1998.0,172.13786827469158,61.04616928738709,3.28,54.05071111295274,14.9,35.89,1.24,2.65,20.5,925.0,1,0,63
1115,178,56.74157303370787,60.629921259842526,51.0,47.05882352941176,1999.0,174.8,62.04320432043205,1.32,65.99336752614586,9.88,67.27,2.07,4.63,30.91,517.0,2,0,8
1116,68,42.64705882352941,43.103448275862064,10.0,40.0,1999.0,176.5,60.20512820512821,0.0,26.371022342586325,2.67,24.61,1.15,2.16,16.15,988.0,1,0,32
1117,304,55.26315789473685,55.55555555555556,70.0,54.285714285714285,1995.0,188.0,108.38077731092436,8.83,68.84830033587902,8.27,49.62,6.52,5.59,68.63,111.0,1,1,78
1118,47,29.78723404255319,29.78723404255319,0.0,0.0,1993.0,177.71428571428572,60.15151515151516,0.0,32.13242453748783,4.82,20.82,0.64,1.64,13.41,928.0,1,0,30
1119,232,60.3448275862069,64.0625,40.0,42.5,1988.0,173.71428571428572,64.3276397515528,0.16,58.254033936618576,7.53,40.87,2.61,6.01,38.51,421.0,1,0,71
1120,228,55.70175438596491,53.6144578313253,62.0,61.29032258064516,1994.0,172.13786827469158,63.685624074218445,1.03,63.83363989262162,9.16,46.35,2.37,5.53,33.34,440.0,1,0,12
1121,41,41.46341463414634,41.46341463414634,0.0,0.0,1985.0,172.25,74.96200980392157,1.05,47.56486117432864,4.87,34.91,2.86,5.3,45.05,227.0,2,0,26
1122,114,46.49122807017544,46.49122807017544,0.0,0.0,1994.0,180.0,64.20460872254871,6.1,51.85254880922066,10.52,36.53,4.74,7.93,51.22,290.0,0,0,30
1123,249,57.0281124497992,56.770833333333336,57.0,57.89473684210527,1988.0,168.0,102.9586678952218,1.9,58.84746866351945,6.7,45.52,3.33,6.63,58.28,88.0,1,0,32
1124,74,51.35135135135135,51.35135135135135,0.0,0.0,1989.0,173.1818181818182,62.23976608187135,8.22,40.86046514060271,4.13,54.11,3.82,6.75,43.14,334.0,1,0,90
1125,257,54.86381322957199,57.84313725490197,53.0,43.39622641509434,1993.0,157.0,94.2103509415505,3.86,60.15349887133182,8.65,45.4,5.38,7.66,59.01,101.0,1,0,90
1126,18,38.88888888888889,38.88888888888889,0.0,0.0,1995.0,173.1818181818182,60.45454545454545,0.0,21.521739130434785,0.0,23.22,2.45,4.16,25.37,882.0,1,0,90
