,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
268,ANA BISKIC,0.3584905660377358,53.0,0.3584905660377358,0.0,0.0,U,F,CRO,1999.0,180.0,61.06191950464397,1.78,0.46390342897649195,542.0,19.77,40.07,1.15,2.76,18.44
269,ANA BOGDAN,0.57421875,212.0,0.5849056603773585,44.0,0.5227272727272727,R,F,ROU,1992.0,173.71428571428572,89.20732696748425,5.69,0.5648826770738756,1855.0,5.12,48.09,5.15,8.42,59.87
270,ANA FILIPA SANTOS,0.2753623188405797,46.0,0.30434782608695654,23.0,0.21739130434782608,R,F,POR,1996.0,165.0,60.73315789473684,3.93,0.3376040999359385,514.0,8.82,28.35,0.87,1.51,12.33
272,ANA IVANOVIC,0.4838709677419355,31.0,0.4838709677419355,0.0,0.0,R,F,SRB,1988.0,183.0,89.6125,6.29,0.5652374366067312,235.0,10.2,42.31,8.02,7.94,63.15
273,ANA KONJUH,0.5860215053763441,117.0,0.5384615384615384,69.0,0.6666666666666666,R,F,CRO,1998.0,180.0,88.01328488025736,10.21,0.5892065925329802,1417.0,13.35,46.63,5.59,8.94,63.24
281,ANA SOFIA SANCHEZ,0.5135135135135135,227.0,0.5242290748898678,69.0,0.4782608695652174,L,F,MEX,1994.0,172.13786827469158,62.70741959064327,0.08,0.47272956578765724,3868.0,9.24,40.23,2.38,5.65,39.27
282,ANA VESELINOVIC,0.6050420168067226,119.0,0.6050420168067226,0.0,0.0,L,F,SRB,1988.0,176.25,59.91489361702128,0.02,0.12365462807940684,375.0,1.74,9.68,2.05,5.25,29.79
283,ANA VRLJIC,0.43,100.0,0.43,0.0,0.0,R,F,CRO,1984.0,180.0,60.131578947368425,0.0,0.14950819672131146,285.0,9.73,9.69,2.73,5.99,40.45
290,ANASTASIA DETIUC,0.5660377358490566,177.0,0.5932203389830508,35.0,0.42857142857142855,U,F,MDA,1999.0,172.13786827469158,60.184782608695656,2.99,0.2016514388590569,828.0,5.98,12.77,1.64,3.77,25.45
292,ANASTASIA FROLOVA,0.5686274509803921,102.0,0.5686274509803921,0.0,0.0,R,F,RUS,1994.0,165.3125,60.04545454545455,0.0,0.10645724258289703,353.0,1.81,10.02,2.06,5.66,31.28
293,ANASTASIA GASANOVA,0.6053811659192825,163.0,0.6134969325153374,60.0,0.5833333333333334,U,F,RUS,1999.0,165.3125,67.01119528619529,1.31,0.538631780964544,2115.0,13.02,40.12,2.87,6.3,40.13
294,ANASTASIA GRYMALSKA,0.6196581196581197,222.0,0.6036036036036037,12.0,0.9166666666666666,R,F,ITA,1990.0,166.83333333333334,61.36516853932584,0.77,0.16980627550272565,896.0,0.06,9.94,2.1,5.05,37.75
295,ANASTASIA IAMACHKINE,0.45,18.0,0.4444444444444444,2.0,0.5,U,F,PER,2000.0,172.13786827469158,64.81818181818181,6.47,0.4580745341614907,176.0,29.86,43.61,1.55,6.98,35.14
298,ANASTASIA KULIKOVA,0.6935483870967742,104.0,0.7019230769230769,82.0,0.6829268292682927,L,F,"[RUS, FIN]",2000.0,172.13786827469158,60.310077519379846,6.51,0.4475514517761928,770.0,3.21,37.56,1.63,3.47,22.89
302,ANASTASIA PAVLYUCHENKOVA,0.5615384615384615,208.0,0.5576923076923077,52.0,0.5769230769230769,R,F,RUS,1991.0,177.0,98.86205239125209,5.64,0.5737775970858999,2012.0,9.37,44.25,6.21,7.76,63.03
305,ANASTASIA PIVOVAROVA,0.5308641975308642,81.0,0.5308641975308642,0.0,0.0,R,F,RUS,1990.0,165.3125,68.44339045287637,3.08,0.43969184495245106,703.0,12.6,33.76,3.19,5.94,47.24
306,ANASTASIA POTAPOVA,0.574585635359116,131.0,0.5877862595419847,50.0,0.54,R,F,RUS,2001.0,175.0,84.39885114885115,5.33,0.5409144298157026,1663.0,12.8,47.15,5.13,8.08,56.35
309,ANASTASIA RODIONOVA,0.2916666666666667,24.0,0.2916666666666667,0.0,0.0,R,F,AUS,1982.0,167.0,78.02521008403362,3.88,0.5336239103362391,217.0,8.26,44.59,6.05,10.91,64.58
315,ANASTASIA VDOVENCO,0.5460122699386503,159.0,0.559748427672956,4.0,0.0,R,F,MDA,1994.0,172.13786827469158,60.8445945945946,0.01,0.1931259092619707,742.0,1.79,17.26,1.22,2.9,15.32
317,ANASTASIA ZAKHAROVA,0.6870748299319728,88.0,0.7386363636363636,59.0,0.6101694915254238,U,F,RUS,2002.0,165.3125,61.66261300043048,4.08,0.5896526383531407,1434.0,14.6,42.84,1.65,4.07,26.25
318,ANASTASIA ZARYTSKA,0.6180904522613065,169.0,0.621301775147929,30.0,0.6,U,F,UKR,1998.0,173.75,63.47416559691913,0.04,0.5115404013053865,1519.0,5.35,36.54,3.31,6.24,42.0
322,ANASTASIJA SEVASTOVA,0.5824915824915825,246.0,0.6097560975609756,51.0,0.45098039215686275,R,F,LAT,1990.0,169.0,89.75438187581577,5.78,0.5627128399443618,2320.0,5.59,46.76,4.63,7.29,60.86
327,ANASTASIYA KOMARDINA,0.5818181818181818,192.0,0.5989583333333334,28.0,0.4642857142857143,L,F,RUS,1997.0,165.3125,65.44786005434783,6.02,0.5328003385200372,1915.0,11.02,44.39,2.44,5.36,38.32
333,ANASTASIYA SHOSHYNA,0.6402116402116402,177.0,0.6440677966101694,12.0,0.5833333333333334,U,F,UKR,1997.0,173.75,60.26470588235294,0.0,0.14511310285958173,952.0,4.46,13.86,1.45,3.68,25.64
334,ANASTASIYA VASYLYEVA,0.5,118.0,0.5,0.0,0.0,L,F,UKR,1992.0,173.75,60.025423728813564,0.02,0.09814999446106126,590.0,4.14,8.79,2.15,4.81,30.24
345,ANDRE GHEM,0.41379310344827586,87.0,0.41379310344827586,0.0,0.0,R,M,BRA,1982.0,193.0,90.99836601307189,6.57,0.5988428158148505,590.0,7.22,47.79,7.75,6.83,67.64
346,ANDRE GORANSSON,0.2857142857142857,14.0,0.2857142857142857,0.0,0.0,U,M,SWE,1994.0,185.33333333333331,79.425,7.32,0.5522222222222222,104.0,13.01,41.91,6.61,8.87,67.13
348,ANDRE MIELE,0.55,20.0,0.55,0.0,0.0,R,M,BRA,1987.0,184.53846153846155,104.88888888888889,5.13,0.6019283746556474,137.0,5.99,48.94,10.16,9.0,67.99
350,ANDREA ARNABOLDI,0.4440894568690096,247.0,0.43724696356275305,66.0,0.4696969696969697,L,M,ITA,1987.0,185.7058823529412,99.1079550152981,7.78,0.6159802243963617,2132.0,5.68,52.04,13.12,7.3,72.32
351,ANDREA BASSO,0.47761194029850745,67.0,0.47761194029850745,0.0,0.0,L,M,ITA,1993.0,185.7058823529412,108.57901785714286,12.9,0.6160524792591163,493.0,6.4,51.07,11.6,8.28,71.0
352,ANDREA COLLARINI,0.492,185.0,0.518918918918919,65.0,0.4153846153846154,L,M,ARG,1992.0,184.5,106.1178541706677,6.18,0.6127691080988723,1640.0,7.23,51.11,7.35,6.39,66.66
353,ANDREA GAMIZ,0.5589225589225589,233.0,0.5407725321888412,64.0,0.625,R,F,VEN,1992.0,172.13786827469158,63.46155614825715,0.08,0.520236642587953,2375.0,3.33,40.69,2.2,5.56,36.82
354,ANDREA GUERRIERI,0.25,12.0,0.25,0.0,0.0,L,M,ITA,1999.0,185.7058823529412,76.11111111111111,3.13,0.5546666666666666,94.0,10.07,47.19,9.89,10.11,72.9
355,ANDREA HLAVACKOVA,0.46511627906976744,43.0,0.46511627906976744,0.0,0.0,R,F,CZE,1986.0,174.0,88.02391304347826,6.74,0.5325987144168962,350.0,8.44,41.82,8.34,8.09,61.37
358,ANDREA LAZARO GARCIA,0.6593406593406593,99.0,0.6464646464646465,83.0,0.6746987951807228,R,F,ESP,1994.0,172.25,62.15026881720431,0.84,0.5954283365482852,1643.0,12.13,49.34,2.05,5.18,36.86
359,ANDREA PELLEGRINO,0.4393939393939394,136.0,0.4264705882352941,62.0,0.46774193548387094,R,M,ITA,1997.0,185.7058823529412,99.02221186703946,6.55,0.6003794533061626,1416.0,6.47,50.22,10.53,6.38,69.17
360,ANDREA PETKOVIC,0.5104602510460251,203.0,0.5073891625615764,36.0,0.5277777777777778,R,F,GER,1987.0,180.0,96.20628415300547,3.39,0.5502568293252393,2061.0,7.71,44.21,6.12,8.86,60.82
362,ANDREA RENEE VILLARREAL,0.47058823529411764,95.0,0.4842105263157895,7.0,0.2857142857142857,U,F,MEX,1994.0,172.13786827469158,60.0,1.29,0.18106995884773663,216.0,2.58,20.51,1.83,3.32,23.2
363,ANDREA VAVASSORI,0.5114503816793893,103.0,0.5145631067961165,28.0,0.5,U,M,ITA,1995.0,185.7058823529412,93.10692630597015,10.33,0.6172161172161172,885.0,9.44,48.08,7.08,6.23,68.06
364,ANDREAS BECK,0.6129032258064516,31.0,0.6129032258064516,0.0,0.0,L,M,GER,1986.0,190.0,83.24561403508773,7.19,0.6293359762140733,183.0,6.63,51.89,13.73,8.6,69.07
365,ANDREAS HAIDER MAURER,0.421875,64.0,0.421875,0.0,0.0,R,M,AUT,1987.0,190.0,94.0975975975976,13.2,0.5780839895013123,480.0,10.33,42.51,8.72,7.74,67.2
366,ANDREAS MIES,0.46153846153846156,13.0,0.46153846153846156,0.0,0.0,U,M,GER,1990.0,187.44,74.94047619047619,7.82,0.6152849740932642,69.0,7.01,49.08,9.03,8.6,72.26
367,ANDREAS SEPPI,0.498220640569395,220.0,0.509090909090909,61.0,0.45901639344262296,R,M,ITA,1984.0,190.0,106.7136018237082,12.89,0.6303586272634955,1969.0,5.74,50.62,14.77,6.19,71.68
369,ANDREEA AMALIA ROSCA,0.7112970711297071,165.0,0.6727272727272727,74.0,0.7972972972972973,R,F,ROU,1999.0,173.71428571428572,61.31159420289855,0.01,0.17295670694985185,898.0,6.09,14.28,1.42,4.45,27.7
371,ANDREEA PRISACARIU,0.5878787878787879,82.0,0.5,83.0,0.6746987951807228,U,F,ROU,2000.0,173.71428571428572,60.13394481503941,0.98,0.46682795198660093,1155.0,9.52,50.89,1.3,4.12,24.27
373,ANDREI VASILEVSKI,0.4186046511627907,43.0,0.4186046511627907,0.0,0.0,R,M,BLR,1991.0,194.5,77.52000000000001,19.76,0.6379986919555265,251.0,8.79,49.28,12.4,9.73,74.14
376,ANDREJ MARTIN,0.5396341463414634,242.0,0.5619834710743802,86.0,0.47674418604651164,R,M,SVK,1989.0,180.0,101.280521569948,5.54,0.5944533430619768,2499.0,6.53,48.94,5.18,6.78,64.52
377,ANDRES ARTUNEDO MARTINAVARRO,0.3939393939393939,33.0,0.3939393939393939,0.0,0.0,R,M,ESP,1993.0,182.65217391304347,98.74423076923077,16.67,0.6387973640856672,205.0,6.78,46.74,6.44,6.13,68.87
378,ANDRES MOLTENI,0.4827586206896552,57.0,0.49122807017543857,1.0,0.0,R,M,ARG,1988.0,184.5,86.88333333333333,5.12,0.601741884402217,383.0,7.96,47.67,10.15,7.32,67.66
379,ANDREW CARTER,0.22727272727272727,22.0,0.22727272727272727,0.0,0.0,U,M,USA,1990.0,187.53125,102.55882352941177,3.91,0.520136518771331,186.0,8.18,44.12,14.7,8.24,70.85
380,ANDREW HARRIS,0.5166666666666667,104.0,0.5480769230769231,16.0,0.3125,R,M,AUS,1994.0,187.07692307692307,93.20606229143493,6.41,0.618548197030403,750.0,6.05,52.13,12.58,6.85,70.22
381,ANDREW WHITTINGTON,0.4807692307692308,104.0,0.4807692307692308,0.0,0.0,R,M,AUS,1993.0,187.07692307692307,100.57185185185185,14.36,0.6324303987960873,709.0,9.94,48.84,8.21,6.54,70.24
382,ANDREY GOLUBEV,0.3783783783783784,71.0,0.39436619718309857,3.0,0.0,R,M,KAZ,1987.0,185.0,82.24223602484471,9.34,0.5947544270948505,514.0,7.95,46.43,9.5,6.96,71.05
383,ANDREY KUZNETSOV,0.5384615384615384,102.0,0.5196078431372549,41.0,0.5853658536585366,R,M,RUS,1991.0,185.0,97.00974025974025,11.83,0.6356222778241127,912.0,7.26,51.08,12.03,6.29,69.72
384,ANDREY RUBLEV,0.6368421052631579,272.0,0.5808823529411765,108.0,0.7777777777777778,R,M,RUS,1997.0,188.0,100.51317523056653,13.43,0.6439701074747294,2327.0,6.51,50.22,14.59,6.87,69.39
386,ANDRIEJ KAPAS,0.475,40.0,0.475,0.0,0.0,R,M,POL,1989.0,191.14285714285717,83.58771929824562,18.99,0.6532644780523792,196.0,10.46,51.58,11.46,9.69,73.24
389,ANDY MURRAY,0.7595628415300546,159.0,0.7924528301886793,24.0,0.5416666666666666,R,M,GBR,1987.0,190.0,132.72408436886855,13.83,0.6519351853705386,1117.0,5.52,52.27,11.49,6.57,67.54
390,ANE MINTEGI DEL OLMO,0.5555555555555556,18.0,0.5,36.0,0.5833333333333334,U,F,ESP,2003.0,172.25,62.3125,2.13,0.29120283606275793,624.0,9.58,26.64,1.73,3.82,27.46
392,ANETA KLADIVOVA,0.5,67.0,0.4925373134328358,11.0,0.5454545454545454,R,F,CZE,2000.0,175.78571428571428,60.03846153846154,3.78,0.15980331899200984,351.0,2.52,17.44,1.37,2.94,18.53
394,ANETT KONTAVEIT,0.6202090592334495,214.0,0.602803738317757,73.0,0.6712328767123288,R,F,EST,1995.0,174.0,91.67013709926812,7.76,0.590715127377913,2167.0,7.57,46.65,6.61,8.6,62.86
395,ANETTE MUNOZOVA,0.35714285714285715,84.0,0.35714285714285715,0.0,0.0,R,F,SWE,1991.0,173.5,59.89814814814815,4.25,0.1623246492985972,594.0,9.93,22.29,1.15,2.2,14.83
401,ANGELICA MORATELLI,0.6,209.0,0.631578947368421,51.0,0.47058823529411764,R,F,ITA,1994.0,166.83333333333334,60.36858974358974,4.22,0.42943150940380415,1716.0,7.17,44.43,1.41,3.56,24.92
404,ANGELINA GABUEVA,0.43089430894308944,109.0,0.45871559633027525,14.0,0.21428571428571427,U,F,RUS,1989.0,165.3125,61.15714285714286,1.24,0.2142940422058995,700.0,3.86,20.49,1.7,4.28,26.33
409,ANGELIQUE KERBER,0.6610738255033557,250.0,0.668,48.0,0.625,L,F,GER,1988.0,173.0,91.4840930793587,3.27,0.5849804329518997,2169.0,7.03,48.16,5.87,7.24,60.64
412,ANHELINA KALININA,0.6451612903225806,180.0,0.6333333333333333,68.0,0.6764705882352942,R,F,UKR,1997.0,173.75,70.22073863636363,3.62,0.5443730096737367,1802.0,8.03,46.82,4.09,8.51,54.87
416,ANI MIJACIKA,0.6415094339622641,53.0,0.6415094339622641,0.0,0.0,R,F,CRO,1987.0,180.0,62.55263157894737,0.74,0.16210128425437623,264.0,2.62,12.69,1.28,4.86,29.07
420,ANIL YUKSEL,0.18181818181818182,11.0,0.18181818181818182,0.0,0.0,L,M,TUR,1990.0,190.0,75.80555555555556,4.1,0.5873015873015873,66.0,5.69,51.74,23.04,10.14,76.5
422,ANITA HUSARIC,0.40425531914893614,58.0,0.39655172413793105,36.0,0.4166666666666667,R,F,BIH,1994.0,172.13786827469158,60.66964285714286,1.42,0.3261642949547219,673.0,5.65,30.01,1.35,3.15,21.37
427,ANKITA RAINA,0.5536912751677853,238.0,0.5630252100840336,60.0,0.5166666666666667,R,F,IND,1993.0,172.13786827469158,72.1483709273183,0.31,0.5212171854756027,2856.0,3.22,42.65,3.35,8.04,51.07
428,ANN LI,0.6306818181818182,123.0,0.6178861788617886,53.0,0.660377358490566,R,F,USA,2000.0,170.0,69.47373527373527,4.5,0.5613773373587991,1119.0,5.84,50.19,3.84,7.59,53.32
431,ANNA BLINKOVA,0.5863192182410424,252.0,0.626984126984127,55.0,0.4,R,F,RUS,1998.0,165.3125,83.0153324584427,5.0,0.5234004870489263,2651.0,11.37,42.58,4.1,7.66,54.55
432,ANNA BONDAR,0.6094890510948905,199.0,0.6180904522613065,75.0,0.5866666666666667,R,F,HUN,1997.0,175.5,66.24341037551066,8.06,0.5899780105614828,1608.0,3.85,52.91,2.65,5.67,40.6
434,ANNA BOWTELL,0.5,12.0,0.5,0.0,0.0,U,F,IRL,1999.0,172.13786827469158,63.583333333333336,0.0,0.25092250922509224,54.0,4.65,18.18,0.36,1.07,10.3
437,ANNA DANILINA,0.45652173913043476,97.0,0.5257731958762887,41.0,0.2926829268292683,R,F,KAZ,1995.0,174.71428571428572,66.53714285714287,4.68,0.5732093104256897,1385.0,10.4,45.57,3.05,6.83,48.9
439,ANNA GABRIC,0.5555555555555556,61.0,0.4262295081967213,47.0,0.723404255319149,R,F,GER,1998.0,176.5,60.25,11.67,0.4437416651804331,719.0,12.17,22.71,1.51,3.17,24.75
442,ANNA KALINSKAYA,0.6125461254612546,224.0,0.6383928571428571,47.0,0.48936170212765956,R,F,RUS,1998.0,165.3125,76.31465863453815,3.85,0.5391287493684895,2021.0,7.48,46.66,5.24,7.91,55.29
443,ANNA KAROLINA SCHMIEDLOVA,0.5267175572519084,189.0,0.48677248677248675,73.0,0.6301369863013698,R,F,SVK,1994.0,172.5,89.61541608228144,2.94,0.5438479145993228,2327.0,7.64,43.55,4.49,7.63,58.18
447,ANNA LENA FRIEDSAM,0.5414012738853503,101.0,0.594059405940594,56.0,0.44642857142857145,R,F,GER,1994.0,176.5,85.64820261437909,6.56,0.60080399406469,1162.0,6.52,48.94,5.57,8.04,62.37
451,ANNA MORGINA,0.5665399239543726,229.0,0.5720524017467249,34.0,0.5294117647058824,R,F,RUS,1991.0,165.3125,60.90080065936654,1.22,0.49913207747198485,2859.0,14.67,49.32,1.64,4.34,24.78
458,ANNA SLOVAKOVA,0.36666666666666664,30.0,0.36666666666666664,0.0,0.0,L,F,CZE,1999.0,175.78571428571428,60.815789473684205,1.3,0.21290235724521256,190.0,5.22,10.3,0.85,2.68,20.84
459,ANNA TATISHVILI,0.4426229508196721,61.0,0.4426229508196721,0.0,0.0,R,F,GEO,1990.0,171.0,75.26143790849673,3.98,0.4838981267101663,531.0,9.46,37.49,6.87,7.59,54.7
465,ANNA ZAJA,0.5683760683760684,188.0,0.5638297872340425,46.0,0.5869565217391305,R,F,GER,1991.0,176.5,68.72076230179408,7.93,0.5416918182079398,1830.0,7.77,41.12,3.15,6.85,48.62
468,ANNE SCHAEFER,0.6588235294117647,76.0,0.6447368421052632,9.0,0.7777777777777778,R,F,GER,1987.0,176.5,61.72475369458128,0.06,0.4057347670250896,711.0,4.24,35.18,2.3,4.52,31.85
473,ANNIKA BECK,0.4235294117647059,85.0,0.4235294117647059,0.0,0.0,R,F,GER,1994.0,170.0,90.00481859410431,1.29,0.5167194649771207,781.0,5.64,40.74,7.77,8.87,62.25
479,ANTAL VAN DER DUIM,0.4166666666666667,12.0,0.4166666666666667,0.0,0.0,R,M,NED,1988.0,190.25,69.62857142857143,9.84,0.5718194254445964,66.0,7.16,48.59,8.52,4.93,66.82
480,ANTE PAVIC,0.4394904458598726,156.0,0.4423076923076923,1.0,0.0,R,M,CRO,1989.0,194.0,88.10087285902503,22.25,0.6475822397986698,845.0,9.49,48.6,13.17,7.82,72.75
481,ANTOINE BELLIER,0.3939393939393939,27.0,0.4074074074074074,6.0,0.3333333333333333,U,M,SUI,1996.0,182.83333333333331,94.98461538461538,7.63,0.5932759327593276,224.0,6.62,47.88,9.66,6.17,70.76
482,ANTOINE CORNUT CHAUVINC,0.2903225806451613,25.0,0.28,6.0,0.3333333333333333,U,M,FRA,2000.0,186.96153846153845,100.88131313131314,7.69,0.5911185588604944,231.0,5.17,47.28,6.63,5.35,69.95
483,ANTOINE ESCOFFIER,0.5233644859813084,95.0,0.5263157894736842,12.0,0.5,U,M,FRA,1992.0,186.96153846153845,91.1640406162465,10.47,0.5975841476655809,724.0,9.11,47.75,7.8,8.96,66.02
484,ANTOINE HOANG,0.54337899543379,143.0,0.5664335664335665,76.0,0.5,R,M,FRA,1995.0,186.96153846153845,107.2518487394958,6.93,0.6282514115655603,1451.0,6.88,50.72,10.59,6.37,69.55
486,ANTON ZAITSEV,0.6875,16.0,0.6875,0.0,0.0,U,M,RUS,1987.0,187.26666666666668,82.11818181818182,2.34,0.6361829025844931,79.0,2.88,55.76,12.41,9.01,65.99
487,ANTONIA LOTTNER,0.525,185.0,0.5297297297297298,15.0,0.4666666666666667,R,F,GER,1996.0,176.5,77.18395989974937,5.66,0.5392458100558659,1352.0,5.71,39.51,5.91,7.27,58.84
489,ANTONIA SAMUDIO,0.3111111111111111,20.0,0.45,25.0,0.2,R,F,COL,2001.0,162.0,60.177419354838705,1.67,0.25443989071038253,371.0,20.08,28.84,0.53,1.71,11.37
491,ANTONIO MASSARA,0.35,20.0,0.35,0.0,0.0,R,M,ITA,1995.0,185.7058823529412,101.85714285714286,5.37,0.5713315217391305,184.0,7.4,49.37,6.41,9.62,68.29
492,ANTONIO SANCIC,0.3225806451612903,31.0,0.3225806451612903,0.0,0.0,R,M,CRO,1989.0,194.0,83.81190476190476,20.4,0.6038269036387106,196.0,13.4,45.72,9.19,9.19,71.15
493,AO GAI,0.49473684210526314,95.0,0.49473684210526314,0.0,0.0,U,F,CHN,1995.0,174.8,60.933732269503544,1.0,0.31101705784276,577.0,14.14,34.05,1.67,5.16,31.91
494,AOXIONG WANG,0.3333333333333333,12.0,0.3333333333333333,0.0,0.0,R,M,CHN,1995.0,183.66666666666663,81.875,8.12,0.5585331452750353,80.0,6.03,43.88,9.0,7.35,69.1
498,ARANTXA RUS,0.6434108527131783,301.0,0.654485049833887,86.0,0.6046511627906976,L,F,NED,1990.0,180.0,77.73961061637856,3.89,0.524953150586528,2715.0,6.11,40.22,3.97,7.28,50.7
502,ARIANA ARSENEAULT,0.43333333333333335,23.0,0.43478260869565216,7.0,0.42857142857142855,U,F,CAN,2002.0,172.75,60.82352941176471,3.95,0.34782608695652173,187.0,1.32,35.9,1.52,3.88,27.02
504,ARIANNE HARTONO,0.6178343949044586,84.0,0.6309523809523809,73.0,0.6027397260273972,R,F,NED,1996.0,177.25,60.34166666666667,1.74,0.23720821267799244,780.0,6.97,28.56,1.69,4.89,32.42
505,ARINA FOLTS,0.26153846153846155,65.0,0.26153846153846155,0.0,0.0,R,F,UZB,1997.0,172.13786827469158,59.90625,0.0,0.14469453376205788,528.0,4.74,0.0,0.97,2.66,17.32
507,ARINA RODIONOVA,0.5211726384364821,255.0,0.5333333333333333,52.0,0.46153846153846156,R,F,RUS,1989.0,165.3125,75.06267006802722,2.08,0.504110467832191,2815.0,6.94,42.32,3.78,7.73,51.97
511,ARJUN KADHE,0.3620689655172414,54.0,0.3888888888888889,4.0,0.0,R,M,IND,1994.0,183.8,86.09009009009009,8.59,0.6110150654482588,393.0,5.19,47.83,14.79,7.68,73.07
513,ARON HILTZIK,0.45454545454545453,22.0,0.45454545454545453,0.0,0.0,U,M,USA,1996.0,187.53125,98.09166666666667,9.76,0.5935521013241221,181.0,9.55,48.34,11.18,7.65,68.88
514,ARTEM DUBRIVNYY,0.5102040816326531,29.0,0.4482758620689655,20.0,0.6,R,M,RUS,1999.0,187.26666666666668,86.97333333333333,9.89,0.6153174140943506,323.0,5.76,51.66,11.99,7.44,70.93
515,ARTEM SMIRNOV,0.40384615384615385,52.0,0.40384615384615385,0.0,0.0,U,M,UKR,1988.0,185.25,92.5952380952381,6.94,0.5695364238410596,407.0,12.14,46.32,10.85,8.42,66.7
517,ARTHUR CAZAUX,0.4074074074074074,0.0,0.0,27.0,0.4074074074074074,R,M,FRA,2002.0,186.96153846153845,99.33238636363637,15.86,0.6189751395230847,170.0,3.42,50.29,7.05,4.95,69.04
518,ARTHUR DE GREEF,0.5130434782608696,212.0,0.5283018867924528,18.0,0.3333333333333333,R,M,BEL,1992.0,173.66666666666666,93.35018159806296,7.93,0.5955202440584539,1638.0,5.88,48.47,8.53,6.56,66.12
519,ARTHUR RINDERKNECH,0.6,39.0,0.46153846153846156,101.0,0.6534653465346535,R,M,FRA,1995.0,186.96153846153845,101.91666666666666,17.13,0.6689586447433981,701.0,4.82,51.66,9.89,6.33,70.44
520,ARYNA SABALENKA,0.6676557863501483,246.0,0.6422764227642277,91.0,0.7362637362637363,R,F,BLR,1998.0,182.0,89.52954365079366,10.19,0.5836410040905095,2480.0,10.89,47.75,6.27,8.36,60.04
521,ASHLEIGH BARTY,0.7644927536231884,213.0,0.7417840375586855,63.0,0.8412698412698413,R,F,AUS,1996.0,166.0,88.31290557783448,13.89,0.6245185431789834,1589.0,7.33,49.46,6.38,7.49,60.65
522,ASHLEY KRATZER,0.5314685314685315,142.0,0.5352112676056338,1.0,0.0,L,F,USA,1999.0,173.1818181818182,64.14188923802043,11.17,0.519250879361156,984.0,9.76,41.75,3.4,6.01,43.19
524,ASHLEY WEINHOLD,0.2777777777777778,18.0,0.2777777777777778,0.0,0.0,R,F,USA,1989.0,173.1818181818182,69.05384615384615,1.38,0.5322552986462954,378.0,11.55,31.83,4.14,6.61,44.76
525,ASHLYN KRUEGER,0.5319148936170213,23.0,0.5217391304347826,24.0,0.5416666666666666,R,F,USA,2004.0,173.1818181818182,62.16818181818182,5.43,0.7398343373493976,370.0,12.01,65.71,1.63,3.38,28.42
526,ASHMITHA EASWARAMURTHI,0.28888888888888886,61.0,0.32786885245901637,29.0,0.20689655172413793,R,F,IND,1989.0,172.13786827469158,60.0234375,0.0,0.1964458804523425,832.0,8.1,31.41,0.8,1.43,11.46
527,ASIA MUHAMMED,0.5423728813559322,198.0,0.5353535353535354,38.0,0.5789473684210527,R,F,USA,1991.0,173.1818181818182,73.80960648148148,7.06,0.5387356884669626,1683.0,5.75,47.56,3.24,7.69,52.64
528,ASLAN KARATSEV,0.5714285714285714,149.0,0.48322147651006714,89.0,0.7191011235955056,R,M,RUS,1993.0,185.0,100.13112745098039,10.05,0.6170754366784144,1512.0,9.16,49.97,9.64,6.49,67.31
530,ASTRA SHARMA,0.612565445026178,138.0,0.6666666666666666,53.0,0.4716981132075472,R,F,AUS,1995.0,170.85714285714286,78.27517902517903,7.21,0.558444220849404,1452.0,5.86,49.87,3.27,7.1,50.45
532,ASTRID WANJA BRUNE OLSEN,0.5185185185185185,66.0,0.4696969696969697,15.0,0.7333333333333333,U,F,NOR,1999.0,172.13786827469158,62.01373626373626,3.29,0.4132091697684578,1016.0,8.75,36.89,0.9,2.19,17.87
534,ATTILA BALAZS,0.525974025974026,126.0,0.5238095238095238,28.0,0.5357142857142857,R,M,HUN,1988.0,180.0,97.36428209030949,7.11,0.6134446158033203,1081.0,9.13,52.3,7.4,5.96,67.19
535,AUBANE DROGUET,0.5194805194805194,32.0,0.59375,45.0,0.4666666666666667,U,F,FRA,2003.0,173.36363636363637,61.432432432432435,6.7,0.3106128123068037,519.0,2.24,25.01,1.73,3.71,22.32
536,AUDREY ALBIE,0.5588235294117647,164.0,0.5853658536585366,40.0,0.45,R,F,FRA,1994.0,173.36363636363637,60.819298245614036,7.53,0.5582885353948526,1494.0,8.13,57.56,2.96,6.36,40.66
540,AUSTIN KRAJICEK,0.4583333333333333,120.0,0.4583333333333333,0.0,0.0,L,M,USA,1990.0,187.53125,88.9,14.83,0.6466635953136571,632.0,5.82,50.91,16.61,8.41,73.47
544,AXEL GELLER,0.25,12.0,0.25,0.0,0.0,U,M,ARG,1999.0,184.5,94.55555555555554,12.07,0.5808314087759815,87.0,7.65,47.97,10.24,7.28,73.23
545,AXEL MICHON,0.44554455445544555,101.0,0.44554455445544555,0.0,0.0,L,M,FRA,1991.0,186.96153846153845,100.49980158730159,2.33,0.5764883443604193,839.0,4.63,46.9,10.14,6.09,66.68
548,AYAKA OKUNO,0.372972972972973,166.0,0.3614457831325301,19.0,0.47368421052631576,R,F,JPN,1995.0,163.83333333333334,61.87818590704647,2.43,0.47720036154212536,1693.0,9.35,46.91,1.81,3.46,24.53
